Date,Open,High,Low,Close,Adj Close,Volume
2022-11-15,80.059998,80.690002,79.453003,79.930000,77.744347,508100
2022-11-16,79.529999,79.529999,78.190002,78.410004,76.265907,483000
2022-11-17,77.410004,78.290001,77.150002,78.209999,76.071365,371900
2022-11-18,79.019997,79.250000,77.970001,78.699997,76.547958,544900
2022-11-21,78.290001,78.469002,77.389999,78.339996,76.197800,283700
2022-11-22,78.849998,79.910004,78.849998,79.860001,77.676247,251700
2022-11-23,79.669998,79.980003,79.217003,79.790001,77.608162,372100
2022-11-25,79.790001,80.342003,79.600998,79.959999,77.773521,97500
2022-11-28,79.279999,79.489998,78.169998,78.379997,76.236717,547200
2022-11-29,78.690002,79.351997,78.663002,79.029999,76.868935,357300
2022-11-30,79.370003,80.540001,78.050003,80.540001,78.337654,422300
2022-12-01,80.760002,81.239998,79.889999,79.970001,77.783241,368900
2022-12-02,79.160004,80.540001,79.010002,80.239998,78.045853,281800
2022-12-05,80.029999,80.029999,77.278999,77.570000,75.448860,453300
2022-12-06,77.559998,77.970001,76.500999,77.099998,74.991714,565300
2022-12-07,77.000000,77.419998,76.650002,76.750000,74.651291,209300
2022-12-08,77.389999,77.695000,76.430000,76.720001,74.622116,286900
2022-12-09,76.440002,76.669998,75.750000,75.779999,73.707809,285600
2022-12-12,75.910004,76.949997,75.500000,76.730003,74.631844,383600
2022-12-13,78.949997,79.269997,76.730003,77.010002,74.904175,348800
2022-12-14,77.120003,77.529999,76.010002,76.519997,74.427567,387600
2022-12-15,75.150002,75.275002,74.160004,74.500000,72.861786,368600
2022-12-16,73.680000,74.028000,73.148003,73.830002,72.206512,274300
2022-12-19,73.879997,74.353996,72.870003,73.169998,71.561028,472200
2022-12-20,73.169998,74.059998,72.994003,73.570000,71.952232,312300
2022-12-21,74.320000,75.244003,74.320000,75.120003,73.468155,322300
2022-12-22,74.639999,74.639999,72.721001,73.870003,72.245644,332300
2022-12-23,73.970001,74.919998,73.779999,74.919998,73.272537,300200
2022-12-27,75.099998,75.285004,74.503998,74.930000,73.282326,292300
2022-12-28,74.919998,75.010002,73.180000,73.230003,71.619713,358400
2022-12-29,73.690002,74.940002,73.529999,74.790001,73.145409,741600
2022-12-30,74.139999,74.677002,73.974998,74.510002,72.871567,710300
2023-01-03,75.019997,75.370003,73.230003,73.800003,72.177177,425200
2023-01-04,74.209999,75.186996,74.040001,74.730003,73.086731,515900
2023-01-05,74.180000,74.619003,73.370003,74.330002,72.695526,360900
2023-01-06,75.000000,76.580002,74.889999,76.489998,74.808029,403700
2023-01-09,77.019997,77.379997,76.290001,76.410004,74.729782,531100
2023-01-10,76.250000,77.360001,75.959999,77.360001,75.658890,300400
2023-01-11,77.839996,78.129997,77.570000,78.129997,76.411957,413300
2023-01-12,78.500000,79.430000,78.000000,79.220001,77.477997,451500
2023-01-13,78.599998,79.709999,78.445000,79.599998,77.849640,286000
2023-01-17,79.739998,79.848999,79.139999,79.349998,77.605141,357700
2023-01-18,79.669998,80.287003,77.940002,77.940002,76.226143,388600
2023-01-19,77.500000,77.940002,76.727997,77.720001,76.010979,323100
2023-01-20,77.970001,79.169998,77.503998,79.110001,77.370407,577600
2023-01-23,79.430000,80.429001,79.120003,80.080002,78.319077,259200
2023-01-24,79.849998,80.147003,79.339996,79.769997,78.015907,376400
2023-01-25,79.279999,80.230003,78.639999,80.190002,78.426666,309500
2023-01-26,80.750000,81.190002,79.697998,80.769997,78.993912,304800
2023-01-27,80.519997,81.289001,80.279999,80.790001,79.013474,249700
2023-01-30,80.250000,80.889999,79.800003,79.849998,78.094147,214400
2023-01-31,80.160004,81.900002,79.980003,81.900002,80.099060,321200
2023-02-01,81.750000,83.629997,81.169998,82.949997,81.125969,627600
2023-02-02,83.410004,84.418999,83.000000,84.059998,82.211563,477000
2023-02-03,83.370003,84.809998,83.370003,83.917000,82.071709,444800
2023-02-06,83.489998,83.529999,82.309998,82.769997,80.949928,230600
2023-02-07,82.760002,83.989998,82.180000,83.809998,81.967064,468100
2023-02-08,83.449997,83.449997,82.180000,82.410004,80.597855,340400
2023-02-09,83.150002,83.189003,81.092003,81.220001,79.434013,296800
2023-02-10,81.190002,81.940002,80.849998,81.879997,80.079498,247800
2023-02-13,81.949997,82.769997,81.419998,82.750000,80.930382,373700
2023-02-14,82.370003,83.085999,81.709999,82.739998,80.920586,663500
2023-02-15,82.150002,83.389999,81.730003,83.330002,81.497620,359700
2023-02-16,82.480003,83.680000,82.349998,82.769997,80.949928,315500
2023-02-17,82.440002,82.809998,81.899002,82.720001,80.901031,426300
2023-02-21,82.019997,82.089996,80.099998,80.230003,78.465790,483400
2023-02-22,80.370003,80.820000,79.779999,80.230003,78.465790,412900
2023-02-23,80.989998,81.306000,79.849998,80.839996,79.062378,365300
2023-02-24,79.750000,80.669998,79.410004,80.580002,78.808090,388500
2023-02-27,81.389999,81.820000,80.813004,81.050003,79.267746,284300
2023-02-28,81.099998,81.779999,80.820000,80.860001,79.081932,275300
2023-03-01,80.980003,81.664001,80.607002,81.339996,79.551376,456700
2023-03-02,80.989998,81.910004,80.430000,81.720001,79.923019,274200
2023-03-03,81.860001,82.809998,81.480003,82.669998,80.852127,392500
2023-03-06,82.730003,82.730003,80.910004,81.190002,79.404678,512600
2023-03-07,81.160004,81.209999,79.991997,80.180000,78.416878,373300
2023-03-08,80.309998,80.650002,79.449997,80.139999,78.377754,492300
2023-03-09,80.250000,80.250000,77.650002,77.650002,75.942513,601300
2023-03-10,77.169998,77.599998,74.844002,75.570000,73.908257,1282200
2023-03-13,73.639999,74.379997,72.129997,72.660004,71.062248,973300
2023-03-14,75.070000,75.620003,73.089996,73.879997,72.255409,1137800
2023-03-15,72.120003,72.137001,70.474998,71.839996,70.260269,1495100
2023-03-16,71.239998,73.849998,70.430000,73.330002,71.717514,1438000
2023-03-17,72.720001,72.720001,70.739998,71.010002,69.448532,846500
2023-03-20,71.680000,73.139999,71.680000,71.900002,70.318954,902700
2023-03-21,73.580002,74.430000,73.519997,73.790001,72.167404,571900
2023-03-22,73.779999,74.089996,71.720001,71.720001,70.142914,1160200
2023-03-23,72.059998,72.656998,70.029999,70.610001,69.364891,887900
2023-03-24,69.919998,71.290001,69.180000,71.120003,69.865891,990700
2023-03-27,72.260002,72.650002,71.410004,72.209999,70.936668,1172100
2023-03-28,72.099998,72.820000,71.830002,72.550003,71.270676,662300
2023-03-29,73.370003,73.370003,72.540001,73.059998,71.771675,667500
2023-03-30,73.650002,73.809998,72.690002,72.860001,71.575195,470300
2023-03-31,73.330002,74.150002,73.300003,74.059998,72.754044,453800
2023-04-03,74.419998,75.180000,73.730003,74.650002,73.333641,722300
2023-04-04,75.010002,75.040001,72.269997,72.839996,71.555550,917200
2023-04-05,72.500000,72.681000,71.769997,72.349998,71.074196,1094200
2023-04-06,72.489998,72.540001,71.905998,72.129997,70.858078,639800
2023-04-10,72.010002,73.442001,72.010002,73.160004,71.869919,509300
2023-04-11,73.599998,74.353996,73.510002,74.019997,72.714745,464800
2023-04-12,74.889999,74.889999,73.639000,73.790001,72.488808,477700
2023-04-13,74.080002,74.629997,73.500000,74.430000,73.117523,459700
2023-04-14,74.739998,75.050003,73.519997,74.089996,72.783508,446300
2023-04-17,74.230003,74.540001,73.879997,74.470001,73.156822,548600
2023-04-18,74.760002,74.790001,73.751999,74.220001,72.911224,449000
2023-04-19,73.919998,74.540001,73.529999,74.440002,73.127350,404500
2023-04-20,73.900002,74.309998,73.540001,73.830002,72.528099,480000
2023-04-21,73.820000,73.857002,73.010002,73.360001,72.066391,417800
2023-04-24,73.190002,74.040001,73.110001,73.699997,72.400391,281500
2023-04-25,73.019997,73.019997,71.500000,71.529999,70.268661,587500
2023-04-26,71.379997,71.749001,70.550003,70.800003,69.551529,608500
2023-04-27,71.199997,71.919998,70.610001,71.790001,70.524078,550600
2023-04-28,71.790001,73.099998,71.629997,72.919998,71.634148,437500
2023-05-01,72.790001,73.500000,72.411003,72.610001,71.329613,665600
2023-05-02,72.419998,72.419998,69.934998,70.949997,69.698883,1051600
2023-05-03,71.120003,72.149002,70.489998,70.500000,69.256821,971500
2023-05-04,70.120003,70.120003,68.599998,69.330002,68.107460,1473500
2023-05-05,70.779999,71.720001,70.739998,71.489998,70.229370,779500
2023-05-08,71.970001,72.369003,71.059998,71.169998,69.915001,699600
2023-05-09,70.820000,71.269997,70.389999,70.849998,69.600647,417500
2023-05-10,71.830002,71.830002,70.050003,70.809998,69.561348,611200
2023-05-11,70.419998,70.570000,69.940002,70.430000,69.188057,523500
2023-05-12,70.790001,71.019997,69.864998,70.360001,69.119293,606200
2023-05-15,70.629997,71.606003,70.400002,71.309998,70.052528,375300
2023-05-16,71.080002,71.080002,70.199997,70.209999,68.971931,493500
2023-05-17,70.839996,72.370003,70.599998,72.309998,71.034897,484800
2023-05-18,72.160004,73.220001,71.760002,73.089996,71.801147,702100
2023-05-19,73.480003,73.480003,71.709999,72.169998,70.897369,585600
2023-05-22,72.480003,73.190002,72.040001,72.839996,71.555550,564600
2023-05-23,72.769997,73.779999,72.510002,72.680000,71.398384,599400
2023-05-24,72.550003,72.695000,71.709999,72.040001,70.769669,848100
2023-05-25,71.830002,72.089996,71.007004,71.690002,70.425850,799700
2023-05-26,71.870003,72.404999,71.550003,72.320000,71.044731,593700
2023-05-30,72.449997,72.536003,71.410004,71.849998,70.583015,949500
2023-05-31,71.480003,71.739998,69.959999,70.260002,69.021057,665000
2023-06-01,70.500000,71.449997,70.008003,71.129997,69.875710,698300
2023-06-02,72.260002,74.550003,72.260002,74.419998,73.107697,841600
2023-06-05,74.459999,74.459999,72.620003,73.139999,71.850266,362700
2023-06-06,72.919998,75.739998,72.919998,75.650002,74.316010,533200
2023-06-07,76.050003,77.910004,76.050003,77.709999,76.339676,562300
2023-06-08,77.540001,77.629997,76.533997,77.190002,75.828857,427000
2023-06-09,77.209999,77.209999,76.252998,76.489998,75.141197,413600
2023-06-12,76.470001,76.995003,75.830002,76.430000,75.082253,367700
2023-06-13,76.889999,78.010002,76.735001,77.430000,76.064613,415800
2023-06-14,77.669998,78.050003,75.970001,76.489998,75.141197,681100
2023-06-15,76.330002,77.449997,76.330002,77.449997,76.084259,463600
2023-06-16,77.760002,77.760002,76.338997,76.720001,75.367142,452100
2023-06-20,76.110001,76.110001,75.379997,75.930000,74.953529,416700
2023-06-21,75.660004,76.519997,75.330002,76.050003,75.071983,463800
2023-06-22,75.660004,75.660004,74.850998,75.199997,74.232918,429800
2023-06-23,74.260002,74.949997,74.084999,74.330002,73.374107,402700
2023-06-26,74.400002,75.610001,74.400002,74.830002,73.867683,346800
2023-06-27,75.010002,76.419998,74.610001,76.190002,75.210190,371900
2023-06-28,76.089996,76.410004,75.570000,76.379997,75.397743,440900
2023-06-29,76.599998,77.637001,76.592003,77.500000,76.503342,476800
2023-06-30,78.099998,78.120003,77.430000,77.610001,76.611923,495100
2023-07-03,77.730003,78.580002,77.639999,78.230003,77.223953,388500
2023-07-05,78.010002,78.010002,77.208000,77.250000,76.256554,345700
2023-07-06,76.389999,76.510002,75.000000,75.900002,74.923912,335600
2023-07-07,75.959999,77.828003,75.959999,77.260002,76.266426,326800
2023-07-10,77.190002,78.459999,76.970001,78.180000,77.174599,347600
2023-07-11,78.419998,79.220001,78.250000,79.129997,78.112373,355700
2023-07-12,80.269997,80.478996,79.889999,79.980003,78.951447,481100
2023-07-13,80.349998,80.570000,79.800003,80.419998,79.385788,295800
2023-07-14,80.510002,80.510002,78.889999,79.470001,78.448006,372400
2023-07-17,79.370003,80.487999,79.129997,80.139999,79.109383,882200
2023-07-18,80.300003,81.800003,80.300003,81.690002,80.639458,299000
2023-07-19,82.000000,82.466003,81.598000,82.410004,81.350197,322500
2023-07-20,82.330002,82.360001,81.269997,81.779999,80.728294,221600
2023-07-21,82.300003,82.300003,81.300003,81.400002,80.353188,273900
2023-07-24,81.459999,82.517998,81.397003,82.360001,81.300835,308900
2023-07-25,82.260002,82.830002,82.050003,82.239998,81.182381,436200
2023-07-26,82.269997,83.316002,82.129997,83.110001,82.041191,435400
2023-07-27,83.629997,83.698997,82.133003,82.440002,81.379814,383500
2023-07-28,83.279999,83.793999,82.889999,83.580002,82.505150,316900
2023-07-31,83.910004,84.373001,83.879997,84.230003,83.146790,288100
2023-08-01,83.870003,84.070000,83.110001,83.989998,82.909882,424500
2023-08-02,83.150002,83.430000,82.589996,83.110001,82.041191,302200
2023-08-03,82.849998,83.471001,82.181999,82.949997,81.883247,315900
2023-08-04,83.220001,84.180000,82.900002,83.320000,82.248489,421000
2023-08-07,83.550003,84.000000,83.139999,83.790001,82.712448,334900
2023-08-08,82.730003,83.599998,82.031998,83.540001,82.465668,436700
2023-08-09,83.760002,83.760002,82.930000,83.160004,82.090546,360400
2023-08-10,83.529999,84.160004,82.279999,82.650002,81.587112,302100
2023-08-11,82.419998,83.190002,82.279999,82.849998,81.784538,263700
2023-08-14,82.459999,82.489998,81.703003,82.489998,81.429161,271900
2023-08-15,81.839996,81.900002,81.150002,81.230003,80.185371,338900
2023-08-16,81.230003,81.915001,80.320000,80.360001,79.326561,435500
2023-08-17,80.839996,81.129997,79.735001,79.809998,78.783630,357100
2023-08-18,79.180000,80.510002,79.000000,80.300003,79.267334,298000
2023-08-21,80.500000,80.793999,79.500000,79.910004,78.882355,288700
2023-08-22,80.040001,80.300003,79.024002,79.110001,78.092636,378300
2023-08-23,79.209999,79.899002,78.599998,79.760002,78.734283,448200
2023-08-24,79.610001,80.300003,79.040001,79.080002,78.063019,303900
2023-08-25,79.330002,79.779999,78.129997,79.000000,77.984047,579300
2023-08-28,79.529999,80.410004,79.529999,79.910004,78.882355,227300
2023-08-29,80.010002,81.046997,79.589996,81.000000,79.958328,468600
2023-08-30,81.000000,81.510002,80.690002,81.169998,80.126137,343200
2023-08-31,81.419998,81.608002,81.019997,81.190002,80.145882,323200
2023-09-01,81.970001,82.870003,81.930000,82.690002,81.626595,286300
2023-09-05,82.360001,82.360001,80.589996,80.599998,79.563477,299800
2023-09-06,80.650002,81.220001,79.660004,80.120003,79.089645,839400
2023-09-07,79.879997,80.059998,79.209999,79.529999,78.507233,267400
2023-09-08,79.650002,79.839996,78.989998,79.510002,78.487488,282000
2023-09-11,79.980003,80.219002,79.120003,79.120003,78.102501,298400
2023-09-12,79.220001,79.919998,79.199997,79.500000,78.477623,247700
2023-09-13,79.650002,79.739998,78.610001,78.849998,77.835983,283700
2023-09-14,79.699997,80.339996,79.680000,80.290001,79.257462,250600
2023-09-15,80.029999,80.029999,79.000000,79.360001,78.339417,297700
2023-09-18,79.510002,79.650002,78.940002,78.940002,77.924828,296200
2023-09-19,79.150002,79.542999,78.483002,78.680000,77.668167,285800
2023-09-20,79.070000,79.629997,78.040001,78.080002,77.075874,411700
2023-09-21,77.220001,77.389999,76.750000,76.830002,76.191292,309600
2023-09-22,77.160004,77.438004,76.559998,76.690002,76.052460,414400
2023-09-25,76.349998,77.639000,76.320000,77.529999,76.885475,394900
2023-09-26,76.989998,77.510002,76.440002,76.519997,75.883873,334700
2023-09-27,77.169998,77.860001,76.860001,77.510002,76.865646,474800
2023-09-28,77.550003,78.730003,77.476997,78.400002,77.748245,306200
2023-09-29,78.919998,78.919998,77.800003,77.949997,77.301979,319300
2023-10-02,77.739998,77.930000,76.264999,76.680000,76.042542,363700
2023-10-03,76.250000,76.500000,74.980003,75.440002,74.812851,482800
2023-10-04,75.339996,75.425003,74.300003,75.099998,74.475677,551000
2023-10-05,74.919998,75.327003,74.580002,75.150002,74.525261,397800
2023-10-06,74.730003,76.160004,74.250000,75.599998,74.971519,454600
2023-10-09,75.430000,76.820000,75.430000,76.550003,75.913620,393100
2023-10-10,76.839996,77.809998,76.839996,77.360001,76.716888,496400
2023-10-11,77.360001,77.921997,76.959999,77.610001,76.964813,325000
2023-10-12,77.769997,77.769997,75.709999,76.349998,75.715286,434600
2023-10-13,76.790001,76.930000,75.599998,75.800003,75.169861,431000
2023-10-16,76.400002,77.055000,76.250000,76.870003,76.230965,335200
2023-10-17,76.489998,78.495003,76.459999,78.029999,77.381317,309900
2023-10-18,77.559998,77.559998,76.459999,76.570000,75.933456,368200
2023-10-19,76.430000,76.987000,75.339996,75.519997,74.892181,532400
2023-10-20,75.610001,75.750000,74.480003,74.529999,73.910416,508900
2023-10-23,74.290001,74.936996,73.900002,74.059998,73.444321,546000
2023-10-24,74.610001,74.759003,73.800003,74.190002,73.573242,644700
2023-10-25,73.760002,74.080002,73.309998,73.620003,73.007980,894900
2023-10-26,73.730003,74.550003,73.419998,74.000000,73.384827,894700
2023-10-27,74.129997,74.214996,73.058998,73.379997,72.769974,848000
2023-10-30,73.949997,74.589996,73.250000,73.820000,73.206322,891600
2023-10-31,73.919998,74.300003,73.459999,74.040001,73.424492,886900
2023-11-01,73.980003,74.699997,73.339996,74.650002,74.029419,845100
2023-11-02,75.459999,76.839996,75.434998,76.839996,76.201210,712600
2023-11-03,77.970001,79.029999,77.839996,78.629997,77.976326,913300
2023-11-06,78.570000,78.620003,77.099998,77.459999,76.816055,614800
2023-11-07,76.830002,76.910004,76.209999,76.489998,75.854118,657500
2023-11-08,76.489998,76.760002,75.547997,75.699997,75.070686,732300
2023-11-09,76.279999,76.279999,74.830002,74.989998,74.366592,749900
2023-11-10,75.410004,76.109001,74.940002,75.949997,75.318611,632300
2023-11-13,75.650002,76.180000,75.271004,75.910004,75.278946,576500
2023-11-14,77.410004,79.827003,77.410004,79.750000,79.087021,548300
2023-11-15,79.709999,81.160004,79.709999,80.129997,79.463860,730100
2023-11-16,79.889999,80.059998,78.389999,78.769997,78.115166,827300
2023-11-17,79.529999,80.328003,79.419998,80.160004,79.493614,626500
2023-11-20,80.300003,80.500999,79.750000,80.410004,79.741539,484600
2023-11-21,79.889999,79.949997,79.370003,79.419998,78.759766,608500
2023-11-22,79.540001,80.000000,79.199997,79.720001,79.057266,657600
2023-11-24,79.760002,80.426003,79.595001,80.169998,79.503525,171100
2023-11-27,79.779999,79.980003,79.334999,79.889999,79.225861,474700
2023-11-28,79.820000,80.010002,79.129997,79.449997,78.789505,484900
2023-11-29,80.180000,80.879997,79.949997,80.010002,79.344864,498100
2023-11-30,80.309998,80.699997,79.930000,80.360001,79.691956,617900
2023-12-01,80.150002,82.900002,79.800003,82.860001,82.171173,648000
2023-12-04,82.279999,83.449997,82.220001,83.440002,82.746346,821300
2023-12-05,83.000000,83.000000,82.050003,82.089996,81.407562,780800
2023-12-06,82.540001,83.859001,81.693001,81.779999,81.100143,614000
2023-12-07,82.129997,82.820000,81.639999,82.820000,82.131500,496300
2023-12-08,82.820000,83.892998,82.794998,83.550003,82.855438,549300
2023-12-11,83.529999,84.029999,83.290001,83.930000,83.232269,629300
2023-12-12,83.580002,83.660004,83.029999,83.160004,82.468674,585700
2023-12-13,83.239998,85.930000,82.540001,85.930000,85.215645,835200
2023-12-14,87.300003,88.989998,87.300003,88.809998,88.071701,1030000
2023-12-15,88.779999,89.040001,87.723000,88.129997,87.397354,904300
2023-12-18,88.370003,88.396004,87.529999,87.769997,87.475090,812900
2023-12-19,88.190002,89.879997,88.135002,89.760002,89.458412,2607700
2023-12-20,89.449997,90.699997,88.300003,88.370003,88.073082,1198000
2023-12-21,89.190002,89.599998,88.709999,89.529999,89.229179,863700
2023-12-22,89.949997,90.690002,89.669998,90.129997,89.827164,723800
2023-12-26,90.379997,91.440002,90.220001,91.250000,90.943405,666200
2023-12-27,91.419998,91.690002,90.871002,91.199997,90.893570,725700
2023-12-28,90.959999,91.269997,90.510002,90.839996,90.534775,1076500
2023-12-29,90.660004,90.919998,89.720001,89.800003,89.498276,610100
2024-01-02,89.339996,90.260002,88.991997,89.459999,89.159416,798900
2024-01-03,88.650002,88.767998,87.334999,87.449997,87.156166,1000700
2024-01-04,87.739998,88.070000,87.220001,87.309998,87.016640,624400
2024-01-05,86.910004,88.370003,86.809998,87.470001,87.176102,868400
2024-01-08,87.389999,88.169998,86.660004,88.160004,87.863785,626200
2024-01-09,87.239998,87.419998,86.589996,87.029999,86.737579,708600
2024-01-10,87.050003,87.190002,86.379997,87.139999,86.847214,673900
2024-01-11,86.820000,86.900002,85.599998,86.620003,86.328964,778200
2024-01-12,87.559998,87.894997,86.064003,86.480003,86.189430,655500
2024-01-16,85.809998,86.029999,85.019997,85.269997,84.983490,718500
2024-01-17,84.190002,85.046997,83.860001,84.870003,84.584839,562700
2024-01-18,85.629997,85.900002,84.753998,85.830002,85.541618,513800
2024-01-19,86.269997,86.739998,85.150002,86.739998,86.448555,740200
2024-01-22,87.220001,88.459999,87.150002,88.349998,88.053146,611400
2024-01-23,88.949997,89.230003,87.583000,87.699997,87.405327,773100
2024-01-24,88.529999,88.779999,87.323997,87.629997,87.335564,656200
2024-01-25,88.540001,88.980003,87.540001,88.459999,88.162773,624900
2024-01-26,88.720001,89.214996,88.199997,88.779999,88.481697,523100
2024-01-29,88.790001,89.580002,88.275002,89.580002,89.279015,800200
2024-01-30,89.000000,89.779999,88.964996,89.650002,89.348778,676800
2024-01-31,89.129997,89.716003,87.120003,87.199997,86.907005,715000
2024-02-01,87.849998,88.290001,85.980003,87.559998,87.265800,757000
2024-02-02,86.580002,87.599998,86.199997,87.120003,86.827278,668500
2024-02-05,86.330002,86.330002,85.019997,85.750000,85.461884,830500
2024-02-06,85.739998,86.519997,85.450996,85.980003,85.691116,895000
2024-02-07,86.129997,86.339996,85.315002,85.889999,85.601410,1294500
2024-02-08,85.900002,87.050003,85.680000,86.989998,86.697716,570100
2024-02-09,87.160004,87.940002,86.629997,87.910004,87.614632,689400
2024-02-12,87.949997,89.915001,87.949997,89.540001,89.239151,617400
2024-02-13,87.470001,87.470001,85.730003,86.500000,86.209366,3542900
2024-02-14,87.309998,87.750000,86.410004,87.589996,87.295700,531500
2024-02-15,88.019997,89.750000,88.019997,89.650002,89.348778,563200
2024-02-16,88.440002,89.339996,88.364998,88.529999,88.232544,643100
2024-02-20,87.580002,87.959999,87.180000,87.550003,87.255836,595600
2024-02-21,87.379997,87.879997,87.029999,87.669998,87.375427,782700
2024-02-22,87.800003,87.955002,87.220001,87.809998,87.514961,584300
2024-02-23,87.750000,88.660004,87.370003,88.239998,87.943512,789000
2024-02-26,88.180000,88.886002,87.801003,88.360001,88.063110,617600
2024-02-27,88.849998,89.309998,88.694000,89.029999,88.730858,740100
2024-02-28,88.570000,89.000000,88.150002,88.330002,88.033218,474600
2024-02-29,89.089996,89.690002,88.629997,89.070000,88.770729,855000
2024-03-01,89.279999,89.760002,88.559998,89.629997,89.328842,666200
2024-03-04,90.000000,90.629997,89.108002,89.169998,88.870392,638000
2024-03-05,88.839996,89.919998,88.696999,89.269997,88.970055,560400
2024-03-06,89.889999,89.889999,88.820000,89.239998,88.940155,675100
2024-03-07,89.830002,90.542999,89.739998,89.889999,89.587975,579200
2024-03-08,90.510002,91.080002,89.348000,89.730003,89.428513,738600
2024-03-11,89.500000,89.779999,88.820000,89.519997,89.219215,540000
2024-03-12,89.629997,89.833000,88.849998,89.360001,89.059753,562200
2024-03-13,89.480003,90.250000,89.480003,89.839996,89.538139,463600
2024-03-14,89.860001,89.860001,87.940002,88.550003,88.252480,615100
2024-03-15,88.339996,89.360001,88.339996,88.970001,88.671066,480100
2024-03-18,89.260002,89.260002,88.400002,88.699997,88.401970,453200
2024-03-19,88.470001,89.699997,88.470001,89.570000,89.269051,545300
2024-03-20,89.449997,91.779999,89.019997,91.370003,91.063004,676800
2024-03-21,91.500000,92.499001,91.500000,92.330002,92.330002,561900
2024-03-22,92.199997,92.445000,91.089996,91.099998,91.099998,456900
2024-03-25,91.370003,91.959999,91.230003,91.269997,91.269997,499400
2024-03-26,91.669998,91.870003,90.839996,90.879997,90.879997,525300
2024-03-27,91.379997,93.000000,91.337997,93.000000,93.000000,458900
2024-03-28,93.040001,94.089996,93.040001,93.709999,93.709999,594100
2024-04-01,93.800003,93.875000,92.887001,92.989998,92.989998,659200
2024-04-02,92.349998,92.349998,91.055000,91.570000,91.570000,741700
2024-04-03,91.510002,92.550003,91.400002,92.360001,92.360001,602200
2024-04-04,93.019997,93.349998,91.002998,91.230003,91.230003,516600
2024-04-05,91.250000,92.099998,91.110001,91.690002,91.690002,470700
2024-04-08,92.209999,92.445000,91.760002,92.099998,92.099998,536600
2024-04-09,92.370003,92.750000,91.489998,92.169998,92.169998,824200
2024-04-10,90.550003,90.904999,89.210999,89.830002,89.830002,792600
2024-04-11,90.129997,90.209999,89.214996,90.129997,90.129997,542300
2024-04-12,89.809998,90.129997,88.474998,88.860001,88.860001,543200
